county,city,state,zip_code,model_year,make,model,ev_type,cafv_type,electric_range,legislative_district,electric_utility,Electric_Range_MinMax,Model_Year_ZScore,Range_Category
King,Shoreline,WA,98133.0,2022,JEEP,WRANGLER,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,21,32.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.07167235494880546,-0.04886954706231235,Short
King,Seattle,WA,98115.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.8122866894197952,-1.647210178703992,Long
King,Seattle,WA,98133.0,2025,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,32.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Kirkland,WA,98034.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7508532423208191,-1.00787392604732,Long
King,Seattle,WA,98178.0,2023,MERCEDES-BENZ,EQE-CLASS SUV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Clark,Vancouver,WA,98683.0,2023,TOYOTA,BZ4X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98116.0,2024,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,23,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.07849829351535836,0.5904667055943594,Short
King,Seatac,WA,98168.0,2021,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
King,Bellevue,WA,98004.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
Clark,Vancouver,WA,98664.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,49.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.7337883959044369,-1.3275420523756558,Long
King,Kirkland,WA,98034.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Kirkland,WA,98034.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.7508532423208191,-1.00787392604732,Long
Kitsap,Silverdale,WA,98383.0,2017,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238,23.0,PUGET SOUND ENERGY INC,0.8122866894197952,-1.647210178703992,Long
Kitsap,Port Orchard,WA,98367.0,2026,KIA,EV9,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35.0,PUGET SOUND ENERGY INC,0.0,1.2298029582510313,Unknown/Not Researched
King,Seattle,WA,98177.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98125.0,2020,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,259,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.8839590443686007,-0.6882057997189841,Long
Snohomish,Lynnwood,WA,98037.0,2018,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,215,32.0,PUGET SOUND ENERGY INC,0.7337883959044369,-1.3275420523756558,Long
King,Redmond,WA,98052.0,2025,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,-0.04886954706231235,Unknown/Not Researched
King,Redmond,WA,98052.0,2023,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Silverdale,WA,98383.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,-0.36853767339064825,Unknown/Not Researched
King,Seattle,WA,98112.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Seattle,WA,98119.0,2025,AUDI,Q5 E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,28,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.09556313993174062,0.9101348319226953,Short
Clark,Vancouver,WA,98684.0,2023,BMW,330E,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,22,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.07508532423208192,0.2707985792660235,Short
Snohomish,Brier,WA,98036.0,2013,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,75,1.0,PUGET SOUND ENERGY INC,0.25597269624573377,-2.9258826840173353,Medium
King,Kirkland,WA,98034.0,2023,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Seattle,WA,98112.0,2024,AUDI,Q8,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Bellevue,WA,98008.0,2025,VOLKSWAGEN,ID. BUZZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Federal Way,WA,98003.0,2021,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
King,Kirkland,WA,98033.0,2025,MINI,COUNTRYMAN,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Redmond,WA,98052.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Redmond,WA,98052.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Federal Way,WA,98003.0,2023,CHEVROLET,BOLT EV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,30.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98004.0,2025,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Bothell,WA,98011.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Auburn,WA,98092.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Woodinville,WA,98072.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Kirkland,WA,98034.0,2023,TESLA,MODEL X,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98005.0,2016,KIA,SOUL,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,93,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.3174061433447099,-1.9668783050323277,Medium
King,Redmond,WA,98052.0,2020,BMW,I3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,153,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.5221843003412969,-0.6882057997189841,Long
King,Seattle,WA,98116.0,2025,VOLKSWAGEN,ID.4,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Seattle,WA,98112.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Kirkland,WA,98033.0,2022,VOLVO,XC40,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2025,CHEVROLET,EQUINOX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Seattle,WA,98117.0,2022,VOLVO,XC60,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,35,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.11945392491467577,-0.04886954706231235,Short
King,Tukwila,WA,98178.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98005.0,2025,RIVIAN,R1S,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
King,Bellevue,WA,98004.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
Skagit,Anacortes,WA,98221.0,2014,NISSAN,LEAF,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,84,40.0,PUGET SOUND ENERGY INC,0.28668941979522183,-2.6062145576889995,Medium
King,Seattle,WA,98107.0,2024,HONDA,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
Jefferson,Port Townsend,WA,98368.0,2021,TOYOTA,RAV4 PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,42,24.0,BONNEVILLE POWER ADMINISTRATION||PUGET SOUND ENERGY INC||PUD NO 1 OF JEFFERSON COUNTY,0.14334470989761092,-0.36853767339064825,Short
King,Seattle,WA,98125.0,2021,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.08532423208191127,-0.36853767339064825,Short
King,Seattle,WA,98103.0,2017,BMW,I3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.3310580204778157,-1.647210178703992,Medium
Thurston,Olympia,WA,98513.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2.0,PUGET SOUND ENERGY INC,0.0,-0.36853767339064825,Unknown/Not Researched
King,Seattle,WA,98125.0,2016,FORD,C-MAX,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,19,46.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.06484641638225255,-1.9668783050323277,Short
King,Seattle,WA,98112.0,2018,AUDI,A3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,16,43.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.05460750853242321,-1.3275420523756558,Short
King,Seattle,WA,98177.0,2023,HYUNDAI,IONIQ 5,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
King,Bellevue,WA,98006.0,2022,AUDI,E-TRON GT,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98033.0,2025,NISSAN,ARIYA MPV,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.9101348319226953,Unknown/Not Researched
Thurston,Olympia,WA,98513.0,2025,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2.0,PUGET SOUND ENERGY INC,0.0,0.9101348319226953,Unknown/Not Researched
King,Redmond,WA,98052.0,2022,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2023,BMW,IX,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,0.2707985792660235,Unknown/Not Researched
King,Federal Way,WA,98003.0,2021,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,30.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.08532423208191127,-0.36853767339064825,Short
Thurston,Yelm,WA,98597.0,2025,FORD,F-150,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,2.0,PUGET SOUND ENERGY INC,0.0,0.9101348319226953,Unknown/Not Researched
Kitsap,Silverdale,WA,98383.0,2025,KIA,EV6,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,23.0,PUGET SOUND ENERGY INC,0.0,0.9101348319226953,Unknown/Not Researched
Snohomish,Everett,WA,98208.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,44.0,PUGET SOUND ENERGY INC,0.0,0.5904667055943594,Unknown/Not Researched
Thurston,Olympia,WA,98513.0,2019,KIA,NIRO,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,239,2.0,PUGET SOUND ENERGY INC,0.8156996587030717,-1.00787392604732,Long
King,Renton,WA,98057.0,2024,HONDA,PROLOGUE,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Renton,WA,98059.0,2022,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,11.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.04886954706231235,Unknown/Not Researched
King,Kirkland,WA,98034.0,2016,CADILLAC,ELR,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,36,45.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.12286689419795221,-1.9668783050323277,Short
King,Bellevue,WA,98008.0,2021,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
King,Auburn,WA,98092.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Bellevue,WA,98005.0,2023,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Thurston,Olympia,WA,98512.0,2024,FORD,MUSTANG MACH-E,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,35.0,PUGET SOUND ENERGY INC,0.0,0.5904667055943594,Unknown/Not Researched
King,Kent,WA,98030.0,2026,LEXUS,RZ,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,47.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Kirkland,WA,98034.0,2024,SUBARU,SOLTERRA,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,1.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Redmond,WA,98052.0,2018,TOYOTA,PRIUS PRIME (PHEV),Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,25,48.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.08532423208191127,-1.3275420523756558,Short
King,Seattle,WA,98133.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,46.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Clark,Vancouver,WA,98684.0,2019,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220,17.0,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA),0.7508532423208191,-1.00787392604732,Long
King,Bellevue,WA,98006.0,2026,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,41.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,1.2298029582510313,Unknown/Not Researched
King,Issaquah,WA,98027.0,2024,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,5.0,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Burien,WA,98168.0,2024,NISSAN,ARIYA HATCHBACK,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,33.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.5904667055943594,Unknown/Not Researched
King,Seattle,WA,98122.0,2023,TESLA,MODEL 3,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,37.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,0.2707985792660235,Unknown/Not Researched
Kitsap,Bainbridge Island,WA,98110.0,2021,BMW,X3,Plug-in Hybrid Electric Vehicle (PHEV),Not eligible due to low battery range,17,23.0,PUGET SOUND ENERGY INC,0.05802047781569966,-0.36853767339064825,Short
King,Seattle,WA,98117.0,2021,TESLA,MODEL Y,Battery Electric Vehicle (BEV),Eligibility unknown as battery range has not been researched,0,36.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.0,-0.36853767339064825,Unknown/Not Researched
King,Seattle,WA,98116.0,2026,MERCEDES-BENZ,E-CLASS,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,43,34.0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),0.14675767918088736,1.2298029582510313,Short
